NO,Scale,Lon,Lat,Eco,flux,Observed temperature,T,LAI,SWC,SOC,MAT,TT
,Monthly,113.03,28.1,Forest,1029.043647,24.13999336,6,0.3925,0.090778247,1.12,18.1768356,5M
,Monthly,111.59,40.85,Forest,1029.700789,15.25090265,5,1.52,0.085368766,1.12,7.379467416,3M
,Monthly,111.94,33.55,Forest,1218.106737,23.07999338,6,6.445,0.069605668,0.7,10.63946734,4M
,Monthly,122.28,53.39,Forest,1285.780735,14.31499358,5,5.428333333,0.182020292,0.74,-4.614216527,1M
,Monthly,120.43,30.42,Forest,1034.717662,24.53999335,6,0.9925,0.180336549,1.12,17.79104613,5M
,Monthly,124.57,52.27,Forest,1036.90368,9.889993675,3,2.3875,0.077145862,0.74,-4.033163908,1M
,Monthly,113.03,28.1,Forest,1037.785427,15.92999354,5,0.27,0.085054128,1.12,18.1768356,5M
,Monthly,129.13,48.12,Forest,1043.505805,11.26999364,4,3.8975,0.274988681,0.74,0.509993885,2M
,Monthly,109.93,19.38,Cropland,1335.86496,20.37999344,6,3.276666667,0.245843023,0.98,24.16683546,6M
,Monthly,118.85,29.93,Forest,1045.038917,22.3799934,6,4.475,0.106779993,3.07,14.66209883,5M
,Monthly,112.86,29.53,Forest,1045.785479,14.16999358,5,0.5875,0.216438174,1.12,18.01894086,5M
,Monthly,109.12,36.83,Forest,1071.806463,23.27999338,6,0.62,0.057434743,0.65,8.851572646,3M
,Monthly,121.78,29.8,Forest,1608.821907,22.3519934,6,4.525,0.06280528,3.07,16.39630932,5M
,Monthly,109.93,19.38,Cropland,1166.832,23.48999337,6,3.53,0.162167147,0.98,24.16683546,6M
,Monthly,110.78,30.98,Forest,1057.301165,21.64999341,6,2.8125,0.174973801,1.2,16.18104617,5M
,Monthly,109.85,18.73,Forest,1060.235905,19.17272074,5,5.625,0.293450582,0.98,20.61630923,6M
,Monthly,119.66,30.46,Forest,1578.834072,13.67666026,5,3.050833333,0.091828865,1.8,11.89946731,4M
,Monthly,128,42.28,Forest,1296.62913,19.40999346,5,7.07125,0.159510091,0.82,2.400520159,2M
,Monthly,125.33,44.12,Cropland,1540.880851,23.73374337,6,4.6703125,0.101475987,1.95,6.537888487,3M
,Monthly,112.63,36.8,Forest,1135.853241,17.17499352,5,1.025,0.07762668,0.65,10.09262525,4M
,Monthly,127.73,43.91,Forest,1192.363546,21.09666009,6,6.533333333,0.090135664,0.74,3.036309618,2M
,Monthly,124.77,46.7,Cropland,2057.724933,22.1499934,6,1.873333333,0.216669664,2.94,4.600520109,2M
,Monthly,109.5,35.4,Cropland,1066.091204,24.93999334,6,3.7675,0.110966481,1.12,12.89999361,4M
,Monthly,106.34,29.78,Forest,1113.39007,23.81499337,6,3.11625,0.105401211,1.16,18.77157242,5M
,Monthly,120.15,30.23,Cropland,1484.333334,22.78999339,6,2.085,0.393140107,0,17.94736192,5M
,Monthly,105.63,34.62,Cropland,2712.484524,20.96999343,6,1.4075,0.083588891,0.65,9.213151585,3M
,Monthly,108.37,25.3,Forest,1230.178404,17.23362987,5,2.43,0.071610837,1.2,16.55683563,5M
,Monthly,109.25,36.73,Grassland,1081.84248,20.72544798,6,0.765,0.058074204,0.65,9.355783161,3M
,Monthly,125.47,51.37,Forest,1084.109288,11.78999363,4,1.2825,0.069771992,0.74,-1.670006066,1M
,Monthly,117.45,26.17,Forest,1091.327878,22.71999339,6,4.6725,0.083769001,1.24,20.35999344,6M
,Monthly,120.43,30.42,Forest,1183.609989,24.66999335,6,0.8925,0.327356704,1.12,17.79104613,5M
,Monthly,107.27,37.74,Grassland,1502.461449,22.54453885,6,0.2225,0.090704152,0.4,8.408414761,3M
,Monthly,105.45,31.27,Cropland,1086.345821,19.53999346,5,0.953333333,0.092838369,0.75,17.37525667,5M
,Monthly,104.58,27.58,Forest,1091.821732,14.82999357,5,3.18,0.06063458,1.16,12.36051994,4M
,Monthly,124.65,52.52,Forest,1093.239906,9.719993679,3,1.065,0.066565197,0.74,-3.387900765,1M
,Monthly,118.16,26.67,Forest,1219.160258,13.56999359,5,3.0125,0.07022348,1.24,19.48999346,5M
,Monthly,103.78,28.67,Forest,1099.010487,17.47999351,5,3.3125,0.077909328,1.16,13.38315149,5M
,Monthly,102.93,31.3,Forest,1159.377521,-2.965006037,1,2.32375,0.07976136,3.02,-5.696321766,1M
,Monthly,117.45,26.17,Forest,1405.201271,24.05999336,6,4.785,0.061066926,1.24,20.35999344,6M
,Monthly,128.9,47.08,Forest,1102.691245,12.57999362,4,3.36,0.112561493,0.74,0.793678089,2M
,Monthly,120.3,45.1,Grassland,1285.291373,20.27666011,6,2.441666667,0.260355785,1.37,3.199467509,2M
,Monthly,113.03,28.1,Forest,1105.320401,18.54999348,5,0.3125,0.21097698,1.12,18.1768356,5M
,Monthly,113.03,28.1,Forest,1105.54746,19.10999347,5,0.36,0.136253085,1.12,18.1768356,5M
,Monthly,121.78,29.8,Forest,1339.282201,13.09666027,5,3.109583333,NaN,3.07,16.39630932,5M
,Monthly,109.62,34.45,Grassland,1225.620839,21.95999341,6,0.8,0.07103882,1.12,16.27420406,5M
,Monthly,123.93,42.37,Cropland,1373.760123,22.84999339,6,3.493333333,0.114247009,1.12,7.197888472,3M
,Monthly,112.67,37.53,Cropland,1186.263053,23.41999338,6,1.255,0.048240437,0.65,11.32683575,4M
,Monthly,125.42,42.95,Cropland,1116.818182,20.65999343,6,2.105,0.183444783,1.95,5.67999377,3M
,Monthly,119.05,26.02,Cropland,1117.459047,22.0399934,6,3.8875,0.252305537,1.24,18.38262506,5M
,Monthly,123.93,42.37,Cropland,1401.81462,24.02999336,6,3.125,0.095995791,1.12,7.197888472,3M
,Monthly,119.66,25.96,Forest,1444.23173,22.73999339,6,0.7475,NaN,0.4,20.5889408,6M
,Monthly,128.65,48.13,Forest,1860.34076,21.47499342,6,6.185,0.321586993,0.83,1.508414915,2M
,Monthly,120,33.68,Forest,1406.5056,20.02908436,6,1.015,0.16223124,0.6,15.27209882,5M
,Monthly,114.6,27.67,Forest,1316.394634,24.17999336,6,4.56375,0.164757634,1.24,16.00683564,5M
,Monthly,105.62,32.61,Forest,1191.712679,16.74499352,5,4.25,0.0791483,0.4,12.91841466,4M
,Monthly,111.9,41.79,Grassland,1184.49216,21.32249342,6,0.53375,0.13044957,1.2,4.711572739,2M
,Monthly,105.63,34.62,Grassland,1152.512764,14.74999357,5,1.3275,0.074083209,0.65,9.213151585,3M
,Monthly,117.73,26.51,Forest,1141.782324,23.39135701,6,5.5075,0.077523648,1,19.65104609,5M
,Monthly,119.3,26.1,Cropland,1194.815362,23.46499338,6,2.985,0.395754129,1.12,21.28578289,6M
,Monthly,109.85,18.73,Forest,1143.941279,19.1763571,5,5.78,0.312527723,0.98,20.61630923,6M
,Monthly,109.08,18.75,Forest,1146.76249,20.49999344,6,5.5675,0.190049827,0.98,22.26051971,6M
,Monthly,103.26,29.54,Forest,1253.565461,21.15999343,6,5.66,0.079813984,0.74,13.58525675,5M
,Monthly,128.86,47.18,Forest,1385.390032,19.36499347,5,7.026666667,0.117501054,0.74,1.563678072,2M
,Monthly,128,42.28,Forest,1299.972577,14.77999357,5,7.69375,0.119938959,0.82,2.400520159,2M
,Monthly,116.56,31.07,Forest,1155.439935,23.0781752,6,4.8775,0.1879246,0.74,11.24209891,4M
,Monthly,106.4,36.23,Grassland,1158.948,19.95999345,5,0.373333333,0.075450696,0.65,6.742099009,3M
,Monthly,124,44.5,Cropland,1163.178549,22.3799934,6,1.786666667,0.110261478,2.94,6.517362172,3M
,Monthly,100.36,38.89,Cropland,1488.59798,21.48999342,6,0.9375,0.056111206,1.12,8.308414763,3M
,Monthly,108.87,34.6,Cropland,1503.169708,21.12499343,6,0.7275,0.065812802,1.15,15.06578303,5M
,Monthly,111.13,31.9,Forest,1431.643316,16.87499352,5,3.88,0.158820458,1.45,11.9257831,4M
,Monthly,122.53,43.73,Cropland,1622.613881,17.51090259,5,1.337954545,0.076092971,0.41,7.367362153,3M
,Monthly,126.63,47.87,Grassland,1168.834715,23.05999338,6,5.555,0.19590241,1.95,2.362099107,2M
,Monthly,100.08,37.73,Grassland,1574.996141,9.569993683,3,1.636666667,0.331450005,1.65,-2.841058672,1M
,Monthly,104.42,36.03,Grassland,1386.421583,16.86499352,5,0.39125,0.070665451,0.46,4.836309578,2M
,Monthly,121.5,50.91,Forest,1454.172264,16.30317535,5,1.769583333,0.353110313,0.74,-5.244742828,1M
,Monthly,124,44.5,Cropland,1179.925811,21.36999342,6,0.2925,0.099973247,2.94,6.517362172,3M
,Monthly,126.1,46.43,Cropland,1331.679029,22.44999339,6,4.3,0.089951217,2.44,4.438941166,2M
,Monthly,108.05,34.08,Cropland,1274.769541,14.95999356,5,3.7425,0.055226254,1.12,9.746835784,3M
,Monthly,106.75,34.23,Forest,1348.854008,17.8399935,5,7.65,0.04598536,0.98,6.59736217,3M
,Monthly,108.05,34.08,Cropland,1430.589099,19.86999345,5,4.35,0.148857348,1.12,9.746835784,3M
,Monthly,120.12,30.35,Forest,1192.891458,24.78090243,6,1.195,0.179296706,1.12,17.85473034,5M
,Monthly,103,30.07,Forest,1554.048038,19.99499345,5,4.591666667,0.080769416,1.45,10.11157262,4M
,Monthly,121.53,31.65,Cropland,1202.077895,16.32999353,5,0.38,0.397945751,0.41,17.02736194,5M
,Monthly,117.47,26.18,Forest,1203.41376,24.16908427,6,2.6925,0.078697351,1.24,20.35999344,6M
,Monthly,109.08,18.75,Forest,1204.102506,23.14999338,6,5.695,0.271292627,0.98,22.26051971,6M
,Monthly,109.42,36.42,Cropland,1205.376561,15.94999354,5,2.0375,0.063735336,0.79,9.601572629,3M
,Monthly,109.53,36.43,Forest,1452.08468,20.23999344,6,1.47,0.047668318,0.65,8.696309492,3M
,Monthly,109.53,36.43,Forest,1500.700046,15.80999354,5,0.805,0.050203721,0.65,8.696309492,3M
,Monthly,124.42,50.72,Forest,1209.239721,11.07999365,4,0.4775,0.071628434,0.74,-1.692637645,1M
,Monthly,126.1,46.43,Cropland,1429.154125,19.77999345,5,0.53,0.254569471,2.44,4.438941166,2M
,Monthly,109.08,18.75,Forest,1215.568996,18.60999348,5,5.493333333,0.163196415,0.98,22.26051971,6M
,Monthly,119.39,30.19,Forest,1954.659347,24.16635699,6,3.120625,0.115789717,1.12,16.5826251,5M
,Monthly,105.3,27.5,Forest,1411.273213,13.81999359,5,2.1325,0.068873696,1.45,11.51578311,4M
,Monthly,128.53,47.11,Forest,1342.196128,17.07999351,5,7.39,0.087966345,0.74,0.079993895,2M
,Monthly,109.93,19.38,Cropland,1286.6688,24.91999334,6,3.666666667,0.166256621,0.98,24.16683546,6M
,Monthly,105.62,32.61,Forest,1282.844711,20.70499344,6,4.975,0.106149423,0.4,12.91841466,4M
,Monthly,116.56,31.07,Forest,1243.724337,23.03999338,6,4.576666667,0.074708164,0.74,11.24209891,4M
,Monthly,120,33.68,Forest,1608.336,22.74181157,6,2.7175,0.17291206,0.6,15.27209882,5M
,Monthly,112.86,29.53,Forest,1247.423059,18.55999348,5,0.9925,0.322242379,1.12,18.01894086,5M
,Monthly,125.48,51.37,Forest,1248.74141,16.67999352,5,4.22,0.182216546,0.74,-1.670006066,1M
,Monthly,109.53,36.43,Forest,1499.09161,22.62999339,6,1.545,0.055004904,0.65,8.696309492,3M
,Monthly,104.58,27.58,Forest,1249.9117,17.23999351,5,5.2175,0.062825941,1.16,12.36051994,4M
,Monthly,103.7,30.45,Cropland,1256.737245,10.81999365,4,0.4925,0.091251136,1.12,16.88841457,5M
,Monthly,112.63,36.8,Forest,1280.521173,17.42499351,5,2.05625,0.081810724,0.65,10.09262525,4M
,Monthly,113.03,28.1,Forest,1260.48509,22.66999339,6,0.415,0.153430444,1.12,18.1768356,5M
,Monthly,103,30.07,Forest,1545.001621,17.32999351,5,4.4325,0.141076736,1.45,10.11157262,4M
,Monthly,119.7,30.23,Forest,1515.898489,24.54872062,6,3.6875,0.104342249,3.07,17.10262509,5M
,Monthly,102.6,29.24,Forest,1395.702628,8.099993716,3,2.16125,0.078001675,0.74,7.444204256,3M
,Monthly,112.53,22.78,Forest,1269.204163,15.97999354,5,1.57,0.093215235,1.12,22.83420391,6M
,Monthly,116.3,44.1,Grassland,1269.632193,19.34999346,5,0.553333333,0.221950173,1.28,3.135256984,2M
,Monthly,109.25,36.73,Grassland,1271.312029,22.37362976,6,0.553333333,0.071405297,0.65,9.355783161,3M
,Monthly,87.18,43.47,Forest,1271.701814,12.98999361,4,1.4975,0.073492117,1.65,0.619467567,2M
,Monthly,112.53,22.78,Forest,1280.848516,22.58999339,6,2.48,0.133381262,1.12,22.83420391,6M
,Monthly,109.85,18.73,Forest,1284.453081,16.68453898,5,5.5725,0.240401299,0.98,20.61630923,6M
,Monthly,108.37,25.3,Forest,1399.444847,20.8527207,6,3.4575,0.084780869,1.2,16.55683563,5M
,Monthly,112.32,39.98,Grassland,1293.025196,17.9099935,5,1.276666667,0.091508992,0.79,5.285256936,3M
,Monthly,108.12,34.2,Cropland,2007.852069,19.11999347,5,0.98,0.197639361,1.15,14.1705199,5M
,Monthly,122.53,43.73,Grassland,2072.861625,17.5839935,5,1.2995,0.075068347,0.41,7.367362153,3M
,Monthly,125.45,51.03,Forest,1300.201528,9.299993689,3,2.1025,0.088887312,0.74,-1.197374498,1M
,Monthly,121.78,29.8,Forest,1984.052521,19.10166013,5,3.41625,0.070828137,3.07,16.39630932,5M
,Monthly,102.57,32.82,Grassland,1301.80608,10.65726639,4,3.95,0.162063044,1.95,2.398414896,2M
,Monthly,104.58,27.58,Forest,1558.684776,17.9549935,5,5.29375,0.064864239,1.16,12.36051994,4M
,Monthly,109.25,36.73,Forest,1398.739545,20.64453889,6,3.32,0.072849818,0.65,9.355783161,3M
,Monthly,106.4,36.23,Grassland,1305.5904,20.05999345,6,0.3325,0.090975791,0.65,6.742099009,3M
,Monthly,105.62,32.61,Forest,1408.331803,22.93999339,6,5.516666667,0.072809001,0.4,12.91841466,4M
,Monthly,109.08,18.75,Forest,1307.312266,24.50999335,6,5.6575,0.25342381,0.98,22.26051971,6M
,Monthly,104.58,27.58,Forest,1309.196857,18.69999348,5,5.6325,0.072024606,1.16,12.36051994,4M
,Monthly,128.8,48.2,Forest,1326.40416,18.59999348,5,5.2025,0.111012489,2.27,1.521046494,2M
,Monthly,121.5,50.91,Forest,1965.804286,13.75453904,5,1.9946875,0.32635479,0.74,-5.244742828,1M
,Monthly,121.5,50.91,Grassland,1322.998272,6.30453921,3,2.915,0.106950477,0.74,-5.244742828,1M
,Monthly,106.4,36.23,Grassland,1324.512,18.19999349,5,0.255,0.071626835,0.65,6.742099009,3M
,Monthly,113.29,28.22,Cropland,1326.848,15.57999355,5,0.756666667,0.147795698,1.12,18.19157244,5M
,Monthly,119.97,30.08,Forest,1330.677979,21.9999934,6,2.825,0.234915519,1.12,18.08420402,5M
,Monthly,108.37,25.3,Forest,1874.571221,24.23726608,6,3.833333333,0.057056175,1.2,16.55683563,5M
,Monthly,114.6,27.67,Forest,1633.627872,24.05999336,6,4.4225,0.202146568,1.24,16.00683564,5M
,Monthly,128.53,47.11,Forest,1358.111086,10.67999366,4,5.1025,0.13134253,0.74,0.079993895,2M
,Monthly,119.97,30.08,Forest,1344.581268,18.24999349,5,2.52,0.222012137,1.12,18.08420402,5M
,Monthly,120.75,33.03,Forest,1591.606675,23.50999337,6,2.62,0.400717874,0.46,15.35736197,5M
,Monthly,120.75,33.03,Forest,1729.024909,21.88999341,6,0.6725,0.43369948,0.46,15.35736197,5M
,Monthly,120.1,49.35,Grassland,1350.710771,16.60999353,5,1.543333333,0.318323553,1.65,-0.836321874,1M
,Monthly,120,33.68,Forest,1641.13344,24.0304479,6,0.4275,0.194060125,0.6,15.27209882,5M
,Monthly,111.67,40.75,Cropland,1351.024538,22.94999338,6,0.58,0.072386838,0.42,8.154730556,3M
,Monthly,128.9,47.08,Forest,1351.237814,15.94999354,5,7.1225,0.1756639,0.74,0.793678089,2M
,Monthly,128,42.28,Forest,1723.377436,17.6849935,5,6.548333334,0.138745442,0.82,2.400520159,2M
,Monthly,111.59,40.85,Forest,1354.565835,21.06726615,6,0.9475,0.10307466,1.12,7.379467416,3M
,Monthly,109.62,34.45,Grassland,1638.31319,17.09999351,5,0.78,0.071214885,1.12,16.27420406,5M
,Monthly,128.53,47.11,Forest,1490.740148,18.36999349,5,7.61,0.070896283,0.74,0.079993895,2M
,Monthly,122.25,53.4,Forest,1771.178128,14.28999358,5,5.45,0.174863532,0.74,-4.614216527,1M
,Monthly,102.93,31.3,Forest,1558.451094,-6.360005961,1,1.92125,0.073558033,3.02,-5.696321766,1M
,Monthly,109.25,36.73,Forest,1468.628367,20.72544798,6,0.91,0.058074204,0.65,9.355783161,3M
,Monthly,108.37,25.3,Forest,1735.928467,22.14862977,6,3.575,0.082203068,1.2,16.55683563,5M
,Monthly,123.75,44.75,Grassland,1292.726616,24.75332889,6,1.07,0.12281001,1.65,6.311572703,3M
,Monthly,109.32,36.86,Grassland,1579.59955,22.44681158,6,1.115,0.065312105,0.65,9.275256847,3M
,Monthly,99.52,38.25,Grassland,1731.025673,-0.040006103,1,0.38125,0.137546301,1.41,-8.845795379,1M
,Monthly,118.2,26.83,Forest,1424.281812,19.31499346,5,4.473333333,0.131105149,1.24,19.46104609,5M
,Monthly,119.05,26.02,Cropland,1430.756844,24.07999336,6,4.63,0.158166081,1.24,18.38262506,5M
,Monthly,109.53,36.43,Forest,1626.155732,16.59999353,5,1.295,0.058141206,0.65,8.696309492,3M
,Monthly,124.15,50.42,Forest,1435.495748,17.22862988,5,3.366666667,0.171484074,0.74,-0.565269249,1M
,Monthly,120.15,30.23,Cropland,1889.888889,24.88999334,6,2.095,0.394720018,0,17.94736192,5M
,Monthly,122.25,53.4,Forest,1733.432374,7.999993718,3,1.9375,0.153836355,0.74,-4.614216527,1M
,Monthly,108.87,34.6,Cropland,1546.023072,21.75999341,6,0.9275,0.046272952,1.15,15.06578303,5M
,Monthly,119.7,30.23,Cropland,1441.614689,9.519993684,3,3.1875,0.067619878,3.07,17.10262509,5M
,Monthly,118.16,26.67,Forest,2053.480975,17.38999351,5,3.17,0.113043308,1.24,19.48999346,5M
,Monthly,122.53,43.73,Grassland,1668.218708,8.609993704,3,0.292,0.069482482,0.41,7.367362153,3M
,Monthly,103.78,28.67,Forest,1453.785709,23.06999338,6,3.815,0.069974898,1.16,13.38315149,5M
,Monthly,112.63,36.8,Forest,1472.589604,20.90999343,6,1.925,0.066917721,0.65,10.09262525,4M
,Monthly,119.66,30.46,Forest,1923.391362,19.06999347,5,3.960833333,0.082993743,1.8,11.89946731,4M
,Monthly,110.78,30.98,Forest,1460.195009,23.86999336,6,3.186666667,0.175815552,1.2,16.18104617,5M
,Monthly,109.08,18.75,Forest,1467.858257,24.95999334,6,5.696666667,0.175321132,0.98,22.26051971,6M
,Monthly,109.93,19.38,Cropland,1610.85888,23.89999336,6,3.4725,0.255177647,0.98,24.16683546,6M
,Monthly,102.6,29.24,Forest,1515.739366,13.67499359,5,3.62625,0.101258759,0.74,7.444204256,3M
,Monthly,87.19,43.49,Forest,1474.41039,12.18999362,4,0.783333333,0.093500338,1.65,0.619467567,2M
,Monthly,112.53,22.78,Forest,1478.794942,20.68999343,6,1.97,0.073598832,1.12,22.83420391,6M
,Monthly,123.81,43.28,Forest,1480.085395,8.269993712,3,0.265,0.09531299,0.4,7.304730575,3M
,Monthly,117.33,31.24,Cropland,1592.88336,17.30999351,5,0.98,0.315035462,1.12,16.76788826,5M
,Monthly,103,30.07,Forest,1712.435075,20.03999345,6,4.86625,0.131494243,1.45,10.11157262,4M
,Monthly,108.05,34.08,Cropland,1695.284804,3.559993817,2,0.47,0.053930867,1.12,9.746835784,3M
,Monthly,118.2,26.83,Forest,1504.096906,23.1431752,6,4.7675,0.111573281,1.24,19.46104609,5M
,Monthly,111.28,41.13,Cropland,1510.993559,17.6799935,5,0.433333333,0.13047434,1.28,4.262099064,2M
,Monthly,105.62,32.61,Forest,1521.519005,21.70999341,6,5.06875,0.127509359,0.4,12.91841466,4M
,Monthly,109.85,18.73,Forest,1529.470771,21.27908433,6,5.915,0.230745455,0.98,20.61630923,6M
,Monthly,112.66,37.53,Cropland,1544.699417,18.93499348,5,0.82375,0.050452594,0.65,11.32683575,4M
,Monthly,126.63,47.87,Grassland,1541.121018,20.83999343,6,6.633333333,0.063811114,1.95,2.362099107,2M
,Monthly,125.45,51.03,Forest,1542.46991,17.11999351,5,4.4975,0.144911647,0.74,-1.197374498,1M
,Monthly,112.63,36.8,Forest,1796.405351,21.80499341,6,3.165,0.065101304,0.65,10.09262525,4M
,Monthly,105.3,27.5,Forest,1799.173582,16.16999354,5,3.7275,0.126132727,1.45,11.51578311,4M
,Monthly,121.78,29.8,Forest,2180.993809,23.58666004,6,3.846666667,0.192013338,3.07,16.39630932,5M
,Monthly,122.61,43.33,Forest,1556.103448,11.09999365,4,0.136666667,0.095634699,0.43,7.141572684,3M
,Monthly,127.2,49.22,Forest,1556.73112,16.63999352,5,2.71,0.225578564,0.74,0.237888628,2M
,Monthly,119.7,30.45,Forest,1558.019259,14.43999357,5,3.465,0.104345431,1.8,11.89946731,4M
,Monthly,119.66,30.46,Forest,2013.210305,16.87666019,5,4.549166667,0.147147937,1.8,11.89946731,4M
,Monthly,118.7,32.18,Forest,1564.251195,24.14999336,6,1.02,NaN,0.98,16.39104616,5M
,Monthly,119.7,30.45,Forest,1565.342555,16.63999352,5,5.1925,0.085547624,1.8,11.89946731,4M
,Monthly,129.13,48.12,Forest,1565.462682,20.24999344,6,8.9,0.267516285,0.74,0.509993885,2M
,Monthly,121.65,29.87,Forest,1565.720457,24.89999334,6,0.52,0.525725403,1.2,17.8568356,5M
,Monthly,102.6,29.24,Forest,1616.703132,12.38999362,4,2.885,0.10252253,0.74,7.444204256,3M
,Monthly,99.52,38.25,Grassland,1897.138904,0.609993883,2,1.211111111,0.174817189,1.41,-8.845795379,1M
,Monthly,109.85,18.73,Forest,1575.001817,23.51135701,6,5.875,0.209099957,0.98,20.61630923,6M
,Monthly,112.19,39.59,Grassland,1580.884543,15.42999355,5,1.236666667,0.107352734,0.65,3.278414876,2M
,Monthly,112.67,37.53,Cropland,2451.907794,24.71332668,6,1.21,0.057647655,0.65,11.32683575,4M
,Monthly,113.87,29.72,Forest,1755.299884,24.91999334,6,2.025,0.589909056,0.83,18.00420402,5M
,Monthly,120.15,30.23,Cropland,2271.111112,24.72999334,6,1.9225,0.390460193,0,17.94736192,5M
,Monthly,124.77,46.7,Cropland,3025.813649,23.30999338,6,1.9325,0.202022761,2.94,4.600520109,2M
,Monthly,129.13,48.12,Forest,1594.245652,18.08999349,5,7.41,0.22595349,0.74,0.509993885,2M
,Monthly,102.57,32.82,Grassland,1612.12032,7.916811901,3,2.0325,0.287076889,1.95,2.398414896,2M
,Monthly,102.6,29.24,Forest,1668.124472,14.69499357,5,3.69,0.126571995,0.74,7.444204256,3M
,Monthly,109.85,18.73,Forest,1620.21498,23.93544791,6,6.045,0.237654981,0.98,20.61630923,6M
,Monthly,112.63,36.8,Forest,1625.406121,22.66999339,6,3.22,0.079112359,0.65,10.09262525,4M
,Monthly,100.08,37.73,Grassland,1833.843629,8.459993707,3,1.767777778,0.318102906,1.65,-2.841058672,1M
,Monthly,87.19,43.49,Forest,1646.424935,13.3599936,5,1.92,0.073152006,1.65,0.619467567,2M
,Monthly,128.53,47.11,Forest,1724.164575,18.48999348,5,7.64,0.091448136,0.74,0.079993895,2M
,Monthly,111.67,40.75,Cropland,1655.597594,22.76999339,6,0.5775,0.093062796,0.42,8.154730556,3M
,Monthly,124.65,52.52,Forest,1656.366589,14.59999357,5,4.415,0.16015652,0.74,-3.387900765,1M
,Monthly,120.1,49.35,Grassland,1657.177778,16.31999353,5,1.505,0.2053096,1.65,-0.836321874,1M
,Monthly,109.53,36.43,Forest,2087.228845,19.99999345,5,1.696666667,0.07244064,0.65,8.696309492,3M
,Monthly,125.48,51.37,Forest,1669.057709,16.85862988,5,4.66,0.162366729,0.74,-1.670006066,1M
,Monthly,128.02,41.98,Grassland,1858.903396,5.049993784,3,2.2925,0.1176394,7.75,-3.995795488,1M
,Monthly,105.3,27.5,Forest,1902.15912,16.13999354,5,2.4825,0.063323077,1.45,11.51578311,4M
,Monthly,126.8,45.82,Cropland,1705.626386,23.92999336,6,1.535,0.345435172,1.95,5.410520091,3M
,Monthly,102.57,32.82,Grassland,1695.37536,6.169084668,3,0.9225,0.172274678,1.95,2.398414896,2M
,Monthly,109.25,36.73,Forest,1719.79747,22.37362976,6,2.30625,0.071405297,0.65,9.355783161,3M
,Monthly,124.42,50.72,Forest,1712.161657,14.84999356,5,3.295,0.197737721,0.74,-1.692637645,1M
,Monthly,123.81,43.28,Forest,1712.482757,23.05999338,6,0.71,0.131232396,0.4,7.304730575,3M
,Monthly,128.1,42.4,Forest,1719.642312,18.42999348,5,5.1,0.106134266,1.65,3.103151722,2M
,Monthly,87.19,43.49,Forest,1715.230753,16.23999353,5,1.53,0.075863868,1.65,0.619467567,2M
,Monthly,102.6,29.24,Forest,1722.970622,16.01999354,5,3.91875,0.190381073,0.74,7.444204256,3M
,Monthly,124,44.5,Cropland,1717.635316,23.72999337,6,1.3125,0.177904204,2.94,6.517362172,3M
,Monthly,122.53,43.73,Cropland,2328.616687,23.44888226,6,2.756666666,0.093093668,0.41,7.367362153,3M
,Monthly,125.48,51.37,Forest,1741.460716,19.31499346,5,6.1325,0.195030957,0.74,-1.670006066,1M
